"id","timestamp","polarity","close"
"771","2018-12-03 08:30:00","0.14298928505357472","1116.3599853515625"
"772","2018-12-04 08:30:00","0.187039532401169","1062.469970703125"
"773","2018-12-06 08:30:00","0.23108884455577725","1078.0799560546875"
"774","2018-12-07 08:30:00","0.221958890205549","1046.5799560546875"
"775","2018-12-10 08:30:00","0.1913440432797836","1053.1800537109375"
"776","2018-12-11 08:30:00","0.1913440432797836","1061.6500244140625"
"777","2018-12-12 08:30:00","0.03682981585092074","1073.72998046875"
"778","2018-12-13 08:30:00","0.08981477546306132","1073.5400390625"
"779","2018-12-14 08:30:00","0.08528152453079246","1051.7099609375"
"780","2018-12-17 08:30:00","0.1446042769786151","1025.6500244140625"
"781","2018-12-18 08:30:00","0.050747373131567165","1043.4100341796875"
"782","2018-12-19 08:30:00","0.07062488229186285","1035.4599609375"
"783","2018-12-20 08:30:00","0.030849948583419048","1023.5800170898438"
"784","2018-12-21 08:30:00","0.14554975741707096","991.25"
"785","2018-12-24 08:30:00","0.17229413852930736","984.6699829101562"
"786","2018-12-26 08:30:00","0.1386093069534652","1047.8499755859375"
"787","2018-12-27 08:30:00","0.1386093069534652","1052.9000244140625"
"788","2018-12-28 08:30:00","0.1386093069534652","1046.6800537109375"
"789","2018-12-31 08:30:00","0.2026146623088962","1044.9599609375"
"790","2019-01-02 08:30:00","0.15520974131709783","1054.6800537109375"
"791","2019-01-03 08:30:00","0.10516482472529215","1025.469970703125"
"792","2019-01-04 08:30:00","0.11798970502573744","1078.0699462890625"
"793","2019-01-07 08:30:00","0.16354472742545426","1075.9200439453125"
"794","2019-01-08 08:30:00","0.19182952042619894","1085.3699951171875"
"795","2019-01-09 08:30:00","0.13597716005709984","1081.6500244140625"
"796","2019-01-10 08:30:00","0.060622348444128886","1078.8299560546875"
"797","2019-01-11 08:30:00","0.0761932063446561","1064.469970703125"
"798","2019-01-14 08:30:00","0","1051.510009765625"
"799","2019-01-15 08:30:00","0","1086.510009765625"
"800","2019-01-16 08:30:00","0","1089.510009765625"
"801","2019-01-17 08:30:00","0.021469892650536743","1099.1199951171875"
"802","2019-01-18 08:30:00","0.11979470051324871","1107.300048828125"
"803","2019-01-22 08:30:00","0","1078.6300048828125"
"804","2019-01-23 08:30:00","0","1084.4100341796875"
"805","2019-01-24 08:30:00","0","1084"
"806","2019-01-25 08:30:00","0.26299368503157483","1101.510009765625"
"807","2019-01-28 08:30:00","0.22412943967640073","1079.8599853515625"
"808","2019-01-29 08:30:00","0.2345538272308638","1070.06005859375"
"809","2019-01-30 08:30:00","0","1097.989990234375"
"810","2019-01-31 08:30:00","0","1125.8900146484375"
"811","2019-02-01 08:30:00","-0.006619966900165486","1118.6199951171875"
"812","2019-02-04 08:30:00","0.144639276803616","1141.4200439453125"
"813","2019-02-05 08:30:00","-0.04169479152604237","1151.8699951171875"
"814","2019-02-06 08:30:00","0.10833972915067713","1122.8900146484375"
"815","2019-02-07 08:30:00","0.08087486520855798","1105.9100341796875"
"816","2019-02-08 08:30:00","0.0983048361586064","1102.3800048828125"
"817","2019-02-11 08:30:00","-0.06246984382539043","1102.1199951171875"
"818","2019-02-12 08:30:00","0.06547733630665922","1127.5799560546875"
"819","2019-02-13 08:30:00","0.037243271261214565","1128.6300048828125"
"820","2019-02-14 08:30:00","0.0703698240754398","1129.199951171875"
"821","2019-02-15 08:30:00","0.08018729953175115","1119.6300048828125"
"822","2019-02-19 08:30:00","0.045237386906532735","1126.510009765625"
"823","2019-02-20 08:30:00","0.045237386906532735","1120.5899658203125"
"824","2019-02-21 08:30:00","0.034617413456466364","1104.2099609375"
"825","2019-02-22 08:30:00","0.17162414187929062","1116.56005859375"
"826","2019-02-25 08:30:00","0.14306928465357674","1117.3299560546875"
"827","2019-02-26 08:30:00","0.2211619470951322","1122.010009765625"
"828","2019-02-27 08:30:00","0.209362984395026","1122.8900146484375"
"829","2019-02-28 08:30:00","0.1914546809088651","1126.550048828125"
"830","2019-03-01 08:30:00","0.13755465611335965","1148.52001953125"
"831","2019-03-04 08:30:00","0.07027321621130628","1153.4200439453125"
"832","2019-03-05 08:30:00","0.11143972140069647","1169.18994140625"
"833","2019-03-06 08:30:00","0.13037934810325946","1164.93994140625"
"834","2019-03-07 08:30:00","0","1150.8499755859375"
"835","2019-03-08 08:30:00","0","1149.969970703125"
"836","2019-03-11 08:30:00","0.11321221696945757","1179.260009765625"
"837","2019-03-12 08:30:00","0.03744481277593613","1197.25"
"838","2019-03-13 08:30:00","0","1199.06005859375"
"839","2019-03-14 08:30:00","0.0015199924000380157","1192.530029296875"
"840","2019-03-15 08:30:00","0.020789948025129935","1190.300048828125"
"841","2019-03-18 08:30:00","0.08135479661300848","1188.550048828125"
"842","2019-03-19 08:30:00","0.08135479661300848","1202.4599609375"
"843","2019-03-20 08:30:00","0.07646961765191174","1226.4300537109375"
"844","2019-03-21 08:30:00","0.17772911135444322","1236.1300048828125"
"845","2019-03-22 08:30:00","0.13968715078212302","1207.6500244140625"
"846","2019-03-25 08:30:00","0","1197.3800048828125"
"847","2019-03-26 08:30:00","0","1189.8399658203125"
"848","2019-03-27 08:30:00","0.12349938250308748","1178.010009765625"
"849","2019-03-28 08:30:00","0.12349938250308748","1172.27001953125"
"850","2019-03-29 08:30:00","0.11857970355074113","1176.8900146484375"
"851","2019-04-01 08:30:00","0","1198.97998046875"
"852","2019-04-02 08:30:00","0","1205.5400390625"
"853","2019-04-03 08:30:00","0","1210.81005859375"
"854","2019-04-04 08:30:00","0.14500927495362523","1219.449951171875"
"855","2019-04-05 08:30:00","0.12098969752575617","1211.449951171875"
"856","2019-04-08 08:30:00","0","1208.280029296875"
"857","2019-04-09 08:30:00","0","1202.68994140625"
"858","2019-04-10 08:30:00","0.24706876465617675","1206.449951171875"
"859","2019-04-11 08:30:00","0.27178682053294856","1209.5899658203125"
"860","2019-04-12 08:30:00","0.27178682053294856","1222.72998046875"
"861","2019-04-15 08:30:00","0.015404922975385125","1226.530029296875"
"862","2019-04-16 08:30:00","0.015404922975385125","1231.9100341796875"
"863","2019-04-17 08:30:00","0.015404922975385125","1240.1400146484375"
